time; nodeID; CC; CC Name; endpoint; property; propertyName; propertyKey; propertyKeyName; value; label; type; readable; writable; default; description; unit; min; max; states; allowManualEntry; ccSpecific; other; propID; affordance; dataType; atType
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;101;Automatic Report: Group 1 - Power;4;;Enable;Automatic Report: Group 1 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;101;Automatic Report: Group 1 - kWh;8;;Enable;Automatic Report: Group 1 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;102;Automatic Report: Group 2 - Voltage;1;;Disable;Automatic Report: Group 2 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;102;Automatic Report: Group 2 - Current;2;;Disable;Automatic Report: Group 2 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;102;Automatic Report: Group 2 - Power;4;;Disable;Automatic Report: Group 2 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;102;Automatic Report: Group 2 - kWh;8;;Disable;Automatic Report: Group 2 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;103;Automatic Report: Group 3 - Voltage;1;;Disable;Automatic Report: Group 3 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;103;Automatic Report: Group 3 - Current;2;;Disable;Automatic Report: Group 3 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;103;Automatic Report: Group 3 - Power;4;;Disable;Automatic Report: Group 3 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;103;Automatic Report: Group 3 - kWh;8;;Disable;Automatic Report: Group 3 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;111;Automatic Reporting Interval: Group 1;;;600;Automatic Reporting Interval: Group 1;number;true;true;600;;seconds;1;2147483647;;true;;;112-111;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;112;Automatic Reporting Interval: Group 2;;;3600;Automatic Reporting Interval: Group 2;number;true;true;600;;seconds;1;2147483647;;true;;;112-112;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;113;Automatic Reporting Interval: Group 3;;;3600;Automatic Reporting Interval: Group 3;number;true;true;600;;seconds;1;2147483647;;true;;;112-113;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;200;Partner ID;;;Aeotec;Partner ID;number;true;true;0;;;0;1;{"0":"Aeotec","1":"Other"};false;;;112-200;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;252;Lock Configuration;;;Disable;Lock Configuration;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-252;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;254;Device Tag;;;0;Device Tag;number;true;true;0;;;0;65535;;true;;;112-254;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;112;Configuration;0;255;Reset to Factory Default Setting;;;undefined;Reset to Factory Default Setting;number;false;true;0;;;0;1431655765;{"0":"Normal Operation","1":"Resets all configuration parameters to default setting","1431655765":"Reset the product to factory default setting and exclude from Z-Wave network"};false;;;112-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;114;Manufacturer Specific;0;productType;productType;;;259;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;114;Manufacturer Specific;0;productId;productId;;;96;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;134;Version;0;protocolVersion;protocolVersion;;;4.5;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;134;Version;0;firmwareVersions;firmwareVersions;;;1.3;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);9;134;Version;0;hardwareVersion;hardwareVersion;;;96;Z-Wave chip hardware version;number;true;false;;;;;;;;;;134-hardwareVersion;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;37;Binary Switch;0;currentValue;currentValue;;;false;Current value;boolean;true;false;;;;;;;;;;switch;property;boolean;hiveot:prop:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;37;Binary Switch;0;targetValue;targetValue;;;undefined;Target value;boolean;true;true;;;;;;;;;transitionDuration;switch;action;boolean;hiveot:action:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;43;Scene Activation;0;sceneId;sceneId;;;undefined;Scene ID;number;true;true;;;;1;255;;;;transitionDuration;43-sceneId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;43;Scene Activation;0;dimmingDuration;dimmingDuration;;;undefined;Dimming duration;duration;true;true;;;;;;;;;;43-dimmingDuration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;1;1;undefined;Level (1);number;true;true;;;;0;255;;;;transitionDuration;44-level-1;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;1;1;undefined;Dimming duration (1);duration;true;true;;;;;;;;;;44-dimmingDuration-1;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;2;2;undefined;Level (2);number;true;true;;;;0;255;;;;transitionDuration;44-level-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;2;2;undefined;Dimming duration (2);duration;true;true;;;;;;;;;;44-dimmingDuration-2;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;3;3;undefined;Level (3);number;true;true;;;;0;255;;;;transitionDuration;44-level-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;3;3;undefined;Dimming duration (3);duration;true;true;;;;;;;;;;44-dimmingDuration-3;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;4;4;undefined;Level (4);number;true;true;;;;0;255;;;;transitionDuration;44-level-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;4;4;undefined;Dimming duration (4);duration;true;true;;;;;;;;;;44-dimmingDuration-4;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;5;5;undefined;Level (5);number;true;true;;;;0;255;;;;transitionDuration;44-level-5;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;5;5;undefined;Dimming duration (5);duration;true;true;;;;;;;;;;44-dimmingDuration-5;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;6;6;undefined;Level (6);number;true;true;;;;0;255;;;;transitionDuration;44-level-6;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;6;6;undefined;Dimming duration (6);duration;true;true;;;;;;;;;;44-dimmingDuration-6;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;7;7;undefined;Level (7);number;true;true;;;;0;255;;;;transitionDuration;44-level-7;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;7;7;undefined;Dimming duration (7);duration;true;true;;;;;;;;;;44-dimmingDuration-7;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;8;8;undefined;Level (8);number;true;true;;;;0;255;;;;transitionDuration;44-level-8;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;8;8;undefined;Dimming duration (8);duration;true;true;;;;;;;;;;44-dimmingDuration-8;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;9;9;undefined;Level (9);number;true;true;;;;0;255;;;;transitionDuration;44-level-9;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;9;9;undefined;Dimming duration (9);duration;true;true;;;;;;;;;;44-dimmingDuration-9;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;level;level;10;10;undefined;Level (10);number;true;true;;;;0;255;;;;transitionDuration;44-level-10;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;10;10;undefined;Dimming duration (10);duration;true;true;;;;;;;;;;44-dimmingDuration-10;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;50;Meter;0;value;value;65537;Electric_kWh_Consumed;744.973;Electric Consumption [kWh];number;true;false;;;kWh;;;;;{"meterType":1,"scale":0,"rateType":1};;energy;event;number;hiveot:prop:electric:energy
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;50;Meter;0;value;value;66049;Electric_W_Consumed;0;Electric Consumption [W];number;true;false;;;W;;;;;{"meterType":1,"scale":2,"rateType":1};;power;event;number;hiveot:prop:electric:poer
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;50;Meter;0;value;value;66561;Electric_V_Consumed;121.943;Electric Consumption [V];number;true;false;;;V;;;;;{"meterType":1,"scale":4,"rateType":1};;voltage;event;number;hiveot:prop:electric:voltage
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;50;Meter;0;value;value;66817;Electric_A_Consumed;0.006;Electric Consumption [A];number;true;false;;;A;;;;;{"meterType":1,"scale":5,"rateType":1};;current;event;number;hiveot:prop:electric:current
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;50;Meter;0;reset;reset;;;undefined;Reset accumulated values;boolean;false;true;;;;;;;;;;50-reset;action;boolean;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;3;Current Overload Protection;;;Enable;Current Overload Protection;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-3;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;80;Send Notifications to Associated Devices (Group 1);;;Basic CC Report;Send Notifications to Associated Devices (Group 1);number;true;true;0;;;0;2;{"0":"Disable","1":"Hail CC","2":"Basic CC Report"};false;;;112-80;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;90;Send Automatic Reports When Exceeding Thresholds;;;Enable;Send Automatic Reports When Exceeding Thresholds;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-90;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;91;Minimum Power Change to Trigger Event;;;22;Minimum Power Change to Trigger Event;number;true;true;25;;;0;32000;;true;;;112-91;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;92;Minimum Power Percentage Change to Trigger Event;;;20;Minimum Power Percentage Change to Trigger Event;number;true;true;5;;%;0;100;;true;;;112-92;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;101;Automatic Report: Group 1 - Voltage;1;;Disable;Automatic Report: Group 1 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;101;Automatic Report: Group 1 - Current;2;;Disable;Automatic Report: Group 1 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;101;Automatic Report: Group 1 - Power;4;;Enable;Automatic Report: Group 1 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;101;Automatic Report: Group 1 - kWh;8;;Enable;Automatic Report: Group 1 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-101-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;102;Automatic Report: Group 2 - Voltage;1;;Disable;Automatic Report: Group 2 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;102;Automatic Report: Group 2 - Current;2;;Disable;Automatic Report: Group 2 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;102;Automatic Report: Group 2 - Power;4;;Disable;Automatic Report: Group 2 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;102;Automatic Report: Group 2 - kWh;8;;Disable;Automatic Report: Group 2 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-102-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;103;Automatic Report: Group 3 - Voltage;1;;Disable;Automatic Report: Group 3 - Voltage;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-1;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;103;Automatic Report: Group 3 - Current;2;;Disable;Automatic Report: Group 3 - Current;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-2;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;103;Automatic Report: Group 3 - Power;4;;Disable;Automatic Report: Group 3 - Power;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-4;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;103;Automatic Report: Group 3 - kWh;8;;Disable;Automatic Report: Group 3 - kWh;number;true;true;0;;;0;1;{"0":"Disable","1":"Enable"};false;;;112-103-8;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;111;Automatic Reporting Interval: Group 1;;;600;Automatic Reporting Interval: Group 1;number;true;true;600;;seconds;1;2678400;;true;;;112-111;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;112;Automatic Reporting Interval: Group 2;;;3600;Automatic Reporting Interval: Group 2;number;true;true;600;;seconds;1;2678400;;true;;;112-112;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;113;Automatic Reporting Interval: Group 3;;;3600;Automatic Reporting Interval: Group 3;number;true;true;600;;seconds;1;2678400;;true;;;112-113;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;120;External Switch Type;;;Switch mode;External Switch Type;number;true;true;1;;;0;255;{"0":"Momentary mode","1":"Switch mode","255":"Unidentified mode"};true;;;112-120;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;2;LED Blink Duration;255;;undefined;LED Blink Duration;number;false;true;0;;seconds;0;255;;true;;;112-2-255;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;112;Configuration;0;2;LED Blink Cycle Length;65280;;undefined;LED Blink Cycle Length;number;false;true;0;Length of time LED will blink on/off per cycle; description: Length of time LED will blink on/off per cycle;0.1 seconds;0;255;;true;;;112-2-65280;property;number (UnsignedInteger);
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;114;Manufacturer Specific;0;manufacturerId;manufacturerId;;;134;Manufacturer ID;number;true;false;;;;0;65535;;;;;114-manufacturerId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;114;Manufacturer Specific;0;productType;productType;;;3;Product type;number;true;false;;;;0;65535;;;;;114-productType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;114;Manufacturer Specific;0;productId;productId;;;18;Product ID;number;true;false;;;;0;65535;;;;;114-productId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;134;Version;0;libraryType;libraryType;;;Enhanced Slave;Library type;number;true;false;;;;;;{"0":"Unknown","1":"Static Controller","2":"Controller","3":"Enhanced Slave","4":"Slave","5":"Installer","6":"Routing Slave","7":"Bridge Controller","8":"Device under Test","9":"N/A","10":"AV Remote","11":"AV Device"};;;;134-libraryType;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;134;Version;0;protocolVersion;protocolVersion;;;3.40;Z-Wave protocol version;string;true;false;;;;;;;;;;134-protocolVersion;property;string;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);3;134;Version;0;firmwareVersions;firmwareVersions;;;3.0;Z-Wave chip firmware versions;string[];true;false;;;;;;;;;;134-firmwareVersions;property;string[];
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;37;Binary Switch;0;currentValue;currentValue;;;false;Current value;boolean;true;false;;;;;;;;;;switch;property;boolean;hiveot:prop:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;37;Binary Switch;0;targetValue;targetValue;;;undefined;Target value;boolean;true;true;;;;;;;;;transitionDuration;switch;action;boolean;hiveot:action:switch
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;43;Scene Activation;0;sceneId;sceneId;;;undefined;Scene ID;number;true;true;;;;1;255;;;;transitionDuration;43-sceneId;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;43;Scene Activation;0;dimmingDuration;dimmingDuration;;;undefined;Dimming duration;duration;true;true;;;;;;;;;;43-dimmingDuration;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;1;1;undefined;Level (1);number;true;true;;;;0;255;;;;transitionDuration;44-level-1;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;1;1;undefined;Dimming duration (1);duration;true;true;;;;;;;;;;44-dimmingDuration-1;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;2;2;undefined;Level (2);number;true;true;;;;0;255;;;;transitionDuration;44-level-2;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;2;2;undefined;Dimming duration (2);duration;true;true;;;;;;;;;;44-dimmingDuration-2;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;3;3;undefined;Level (3);number;true;true;;;;0;255;;;;transitionDuration;44-level-3;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;3;3;undefined;Dimming duration (3);duration;true;true;;;;;;;;;;44-dimmingDuration-3;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;4;4;undefined;Level (4);number;true;true;;;;0;255;;;;transitionDuration;44-level-4;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;4;4;undefined;Dimming duration (4);duration;true;true;;;;;;;;;;44-dimmingDuration-4;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;5;5;undefined;Level (5);number;true;true;;;;0;255;;;;transitionDuration;44-level-5;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;5;5;undefined;Dimming duration (5);duration;true;true;;;;;;;;;;44-dimmingDuration-5;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;6;6;undefined;Level (6);number;true;true;;;;0;255;;;;transitionDuration;44-level-6;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;6;6;undefined;Dimming duration (6);duration;true;true;;;;;;;;;;44-dimmingDuration-6;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;7;7;undefined;Level (7);number;true;true;;;;0;255;;;;transitionDuration;44-level-7;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;7;7;undefined;Dimming duration (7);duration;true;true;;;;;;;;;;44-dimmingDuration-7;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;8;8;undefined;Level (8);number;true;true;;;;0;255;;;;transitionDuration;44-level-8;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;8;8;undefined;Dimming duration (8);duration;true;true;;;;;;;;;;44-dimmingDuration-8;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;9;9;undefined;Level (9);number;true;true;;;;0;255;;;;transitionDuration;44-level-9;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;9;9;undefined;Dimming duration (9);duration;true;true;;;;;;;;;;44-dimmingDuration-9;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;level;level;10;10;undefined;Level (10);number;true;true;;;;0;255;;;;transitionDuration;44-level-10;property;number;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;44;Scene Actuator Configuration;0;dimmingDuration;dimmingDuration;10;10;undefined;Dimming duration (10);duration;true;true;;;;;;;;;;44-dimmingDuration-10;property;duration;
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;50;Meter;0;value;value;65537;Electric_kWh_Consumed;37.757;Electric Consumption [kWh];number;true;false;;;kWh;;;;;{"meterType":1,"scale":0,"rateType":1};;energy;event;number;hiveot:prop:electric:energy
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;50;Meter;0;value;value;66049;Electric_W_Consumed;0;Electric Consumption [W];number;true;false;;;W;;;;;{"meterType":1,"scale":2,"rateType":1};;power;event;number;hiveot:prop:electric:poer
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;50;Meter;0;value;value;66561;Electric_V_Consumed;121.695;Electric Consumption [V];number;true;false;;;V;;;;;{"meterType":1,"scale":4,"rateType":1};;voltage;event;number;hiveot:prop:electric:voltage
Sat Mar 22 2025 13:51:10 GMT-0700 (Pacific Daylight Time);2;50;Meter;0;value;value;66817;Electric_A_Consumed;0.006;Electric Consumption [A];number;true;false;;;A;;;;;{"meterType":1,"scale":5,"rateType":1};;current;event;number;hiveot:prop:electric:current
